Date,sentiment_pos,sentiment_neg,sentiment_compound
2020-05-08,0.029153846153846155,0.0,0.052138461538461536
2020-05-09,0.09755555555555556,0.05644444444444444,0.050511111111111104
2020-05-10,0.18125,0.0,0.252275
2020-05-11,0.0732,0.1172,-0.06891
2020-05-12,0.1627,0.058499999999999996,0.21934
2020-05-13,0.0,0.0767,-0.12084999999999999
2020-05-14,0.07680000000000001,0.0,0.14326999999999998
2020-05-15,0.11008333333333332,0.06791666666666667,0.09258333333333334
2020-05-16,0.062,0.0722,-0.05464
2020-05-17,0.0,0.0,0.0
2020-05-18,0.155,0.0,0.34981
2020-05-19,0.1016,0.1085,-0.002059999999999995
2020-05-20,0.05449999999999999,0.0324,0.08303
2020-05-21,0.023100000000000002,0.0499,-0.035789999999999995
2020-05-22,0.12235714285714286,0.10735714285714286,-0.010385714285714276
2020-05-23,0.0,0.0,0.0
2020-05-24,0.09,0.10023076923076922,0.010569230769230768
2020-05-25,0.11842857142857142,0.032,0.10964285714285715
2020-05-26,0.0252,0.074,-0.08038
2020-05-27,0.056400000000000006,0.0,0.08823
2020-05-28,0.0728,0.09759999999999999,0.014409999999999989
2020-05-29,0.004583333333333333,0.055833333333333325,-0.10515000000000001
2020-05-30,0.05725,0.12025000000000001,-0.13055
2020-05-31,0.08088888888888889,0.059222222222222225,0.019633333333333343
2020-06-01,0.0434,0.051000000000000004,-0.07535
2020-06-02,0.055099999999999996,0.054200000000000005,-0.024940000000000007
2020-06-03,0.10869999999999999,0.0306,0.16181
2020-06-04,0.1367,0.0986,0.10367
2020-06-05,0.1399,0.018099999999999998,0.1955
2020-06-06,0.0737,0.08109999999999999,-0.04190000000000001
2020-06-07,0.0444,0.011300000000000001,0.04845
2020-06-08,0.1281,0.0424,0.12906
2020-06-09,0.148,0.0,0.2264
2020-06-10,0.052700000000000004,0.019700000000000002,0.05302
2020-06-11,0.013000000000000001,0.1071,-0.14198
2020-06-12,0.0,0.0191,-0.03818
2020-06-13,0.014099999999999998,0.1964,-0.23062
2020-06-14,0.0249,0.12390000000000001,-0.24192999999999998
2020-06-15,0.0931,0.0481,0.09855
2020-06-16,0.0731,0.0223,0.07609
2020-06-17,0.05329999999999999,0.0306,0.05645
2020-06-18,0.0672,0.0,0.13367
2020-06-19,0.22349999999999998,0.0512,0.23318
2020-06-20,0.05566666666666667,0.17,-0.2848333333333333
2020-06-21,0.0618,0.0876,-0.08876
2020-06-22,0.019200000000000002,0.0,0.02263
2020-06-23,0.0187,0.023100000000000002,-0.008369999999999999
2020-06-24,0.0412,0.0985,-0.06416999999999999
2020-06-25,0.08059999999999999,0.028000000000000004,0.09258000000000001
2020-06-26,0.025166666666666667,0.11316666666666668,-0.15007500000000001
2020-06-27,0.019625,0.030625,-0.022237500000000007
2020-06-28,0.0,0.02316666666666667,-0.045533333333333335
2020-06-29,0.0,0.0,0.0
2020-06-30,0.0538,0.0259,0.07037
2020-07-01,0.0633,0.0123,0.07864
2020-07-02,0.0435,0.0,0.07218
2020-07-03,0.0,0.026600000000000002,-0.04404
2020-07-04,0.09359999999999999,0.1753,-0.36049
2020-07-05,0.1121,0.0522,0.14296999999999999
2020-07-06,0.029199999999999997,0.0,0.05106000000000001
2020-07-07,0.0403,0.028700000000000003,0.009900000000000003
2020-07-08,0.0248,0.0,0.05179
2020-07-09,0.0174,0.0502,-0.03818
2020-07-10,0.1437,0.0635,0.14900000000000002
2020-07-11,0.0738,0.1724,-0.14556
2020-07-12,0.0253,0.056100000000000004,-0.04183
2020-07-13,0.0859,0.0213,0.12502
2020-07-14,0.4307,0.0,0.7023
2020-07-15,0.13240000000000002,0.0174,0.20851999999999998
2020-07-16,0.0479,0.044,0.053489999999999996
2020-07-17,0.099,0.0511,0.04437000000000001
2020-07-18,0.13730000000000003,0.0789,0.14883
2020-07-19,0.0303,0.01,0.013669999999999998
2020-07-20,0.1258,0.0637,0.12636
2020-07-21,0.0907,0.039900000000000005,0.11834000000000003
2020-07-22,0.0953,0.034499999999999996,0.05749
2020-07-23,0.0479,0.0748,-0.015479999999999997
2020-07-24,0.1618,0.0878,0.13116999999999998
2020-07-25,0.10569999999999999,0.0523,0.060640000000000006
2020-07-26,0.0588,0.0334,0.012580000000000003
2020-07-27,0.0217,0.0189,0.008800000000000002
2020-07-28,0.0674,0.023100000000000002,0.09171
2020-07-29,0.1238,0.054200000000000005,0.05514999999999999
2020-07-30,0.0781,0.038400000000000004,0.09226000000000001
2020-07-31,0.06836363636363636,0.05645454545454545,-0.04687272727272728
2020-08-01,0.0789,0.0372,0.01968000000000001
2020-08-02,0.020444444444444446,0.03944444444444444,-0.06213333333333334
2020-08-03,0.0857,0.014299999999999998,0.14364
2020-08-04,0.0736,0.0438,0.07065
2020-08-05,0.0641,0.0871,-0.04123
2020-08-06,0.0814,0.1251,-0.05952999999999999
2020-08-07,0.11641666666666667,0.0355,0.10618333333333334
2020-08-08,0.03,0.174125,-0.2650625
2020-08-09,0.0639,0.0445,0.011110000000000004
2020-08-10,0.0693,0.0346,0.08838
2020-08-11,0.1125,0.029599999999999998,0.19357
2020-08-12,0.10369999999999999,0.0,0.19889
2020-08-13,0.0665,0.0368,0.01609
2020-08-14,0.04630769230769231,0.015230769230769232,0.057376923076923075
2020-08-15,0.078,0.0,0.16132
2020-08-16,0.06699999999999999,0.055499999999999994,0.060170000000000015
2020-08-17,0.041100000000000005,0.0,0.07987999999999999
2020-08-18,0.0925,0.017499999999999998,0.12003
2020-08-19,0.0561,0.094,-0.02285000000000001
2020-08-20,0.1075,0.0443,0.10848999999999998
2020-08-21,0.1292,0.0,0.24817
2020-08-22,0.0481,0.1618,-0.24569000000000002
2020-08-23,0.057699999999999994,0.0548,-0.0008300000000000058
2020-08-24,0.046299999999999994,0.05,0.040889999999999996
2020-08-25,0.10800000000000001,0.049,0.07185
2020-08-26,0.0361,0.0666,-0.11051
2020-08-27,0.063,0.0787,-0.09437999999999999
2020-08-28,0.1163,0.028599999999999997,0.13934
2020-08-29,0.144,0.06459999999999999,0.17596
2020-08-30,0.1403333333333333,0.0,0.3372777777777778
2020-08-31,0.22210000000000002,0.0623,0.36303
2020-09-01,0.18580000000000002,0.0,0.33946
2020-09-02,0.18309999999999998,0.0214,0.33125
2020-09-03,0.0341,0.12120000000000002,-0.18531999999999998
2020-09-04,0.0879,0.1093,-0.020320000000000005
2020-09-05,0.0438,0.057999999999999996,0.012490000000000001
2020-09-06,0.0732,0.0,0.11282
2020-09-07,0.044899999999999995,0.1528,-0.29386
2020-09-08,0.0,0.2782,-0.47022
2020-09-09,0.0377,0.015099999999999999,0.031420000000000003
2020-09-10,0.0,0.08560000000000001,-0.1248
2020-09-11,0.162,0.09490000000000001,0.11208
2020-09-12,0.1137,0.1076,0.037190000000000015
2020-09-13,0.0167,0.0789,-0.13307000000000002
2020-09-14,0.0412,0.0612,-0.031769999999999986
2020-09-15,0.1332,0.0464,0.10325999999999999
2020-09-16,0.0617,0.0334,0.049260000000000005
2020-09-17,0.2158,0.0561,0.35362
2020-09-18,0.0223,0.0392,-0.027379999999999998
2020-09-19,0.05489999999999999,0.06999999999999999,-0.04053000000000001
2020-09-20,0.05589999999999999,0.1748,-0.17114
2020-09-21,0.0,0.1712,-0.25316
2020-09-22,0.0363,0.11100000000000002,-0.07705
2020-09-23,0.0706,0.0871,-0.007480000000000003
2020-09-24,0.0615,0.14179999999999998,-0.022670000000000003
2020-09-25,0.0177,0.21939999999999998,-0.45825000000000005
2020-09-26,0.07790909090909091,0.03772727272727273,0.07536363636363635
2020-09-27,0.02157142857142857,0.10085714285714285,-0.12051428571428571
2020-09-28,0.072,0.0505,0.014999999999999996
2020-09-29,0.08990000000000001,0.022600000000000002,0.11734
2020-09-30,0.1378,0.04429999999999999,0.16225
2020-10-01,0.0858,0.054000000000000006,0.0043700000000000015
2020-10-02,0.0688,0.0748,0.020979999999999988
2020-10-03,0.028142857142857143,0.16742857142857143,-0.12995714285714285
2020-10-04,0.011300000000000001,0.1722,-0.19346000000000002
2020-10-05,0.1741,0.0,0.25216
2020-10-06,0.0,0.0675,-0.11988000000000001
2020-10-07,0.0578,0.1206,-0.14014
2020-10-08,0.1421,0.0314,0.09538
2020-10-09,0.10840000000000001,0.048799999999999996,0.10787
2020-10-10,0.11239999999999999,0.0,0.17721
2020-10-11,0.0,0.015666666666666666,-0.03535555555555556
2020-10-12,0.029599999999999998,0.027000000000000003,0.006500000000000006
2020-10-13,0.1059,0.0,0.1729
2020-10-14,0.014000000000000002,0.08990000000000001,-0.11281000000000001
2020-10-15,0.0375,0.07909999999999999,-0.06888
2020-10-16,0.09459999999999999,0.0,0.1935
2020-10-17,0.0,0.0,0.0
2020-10-18,0.13740000000000002,0.0686,0.1491
2020-10-19,0.2384,0.0,0.38841000000000003
2020-10-21,0.2345,0.0,0.40042999999999995
2020-10-22,0.087,0.0,0.13021
2020-10-23,0.1361,0.07830000000000001,0.1567
2020-10-24,0.0,0.04842857142857143,-0.06810000000000001
2020-10-25,0.05325,0.04725,0.032174999999999995
2020-10-26,0.040600000000000004,0.05169999999999999,-0.024179999999999997
2020-10-27,0.0806,0.0426,0.08635999999999999
2020-10-28,0.055400000000000005,0.1243,-0.12125999999999999
2020-10-29,0.0,0.029099999999999997,-0.062490000000000004
2020-10-30,0.0415,0.2158,-0.28172
2020-10-31,0.0645,0.2855,-0.5232
2020-11-01,0.06866666666666667,0.10433333333333333,-0.11681666666666668
2020-11-02,0.0268,0.006900000000000001,0.04079000000000001
2020-11-03,0.1574,0.0,0.31326
2020-11-04,0.1396,0.0512,0.10984000000000001
2020-11-05,0.0819,0.0863,0.011489999999999995
2020-11-06,0.1189,0.0263,0.23751000000000003
2020-11-07,0.18333333333333335,0.1426666666666667,-0.042766666666666675
2020-11-09,0.2277,0.017,0.41272000000000003
2020-11-10,0.3154,0.0708,0.43084
2020-11-11,0.1275,0.019700000000000002,0.18437
2020-11-12,0.12010000000000001,0.014499999999999999,0.10618000000000001
2020-11-13,0.08566666666666667,0.0,0.1953
2020-11-15,0.0,0.0,0.0
2020-11-16,0.24910000000000002,0.0,0.43559000000000003
2020-11-17,0.0877,0.046,0.02751
2020-11-18,0.0,0.0,0.0
2020-11-19,0.07509999999999999,0.0,0.17490999999999998
2020-11-20,0.07215384615384615,0.12153846153846154,-0.12529230769230765
2020-11-21,0.06814285714285714,0.0,0.12797142857142857
2020-11-22,0.08733333333333333,0.08733333333333333,0.0
2020-11-23,0.018099999999999998,0.0329,-0.009749999999999991
2020-11-24,0.010100000000000001,0.0216,-0.009369999999999998
2020-11-25,0.0,0.0378,-0.05464
2020-11-26,0.1457,0.0649,0.13742000000000001
2020-11-27,0.1789090909090909,0.0,0.20325454545454544
2020-11-28,0.13014285714285714,0.0,0.22775714285714285
2020-11-29,0.18499999999999997,0.0,0.26911666666666667
2020-11-30,0.2531,0.0194,0.39856
2020-12-01,0.064,0.0,0.10212000000000002
2020-12-02,0.147,0.0,0.25154
2020-12-03,0.0451,0.10569999999999999,-0.14794000000000002
2020-12-04,0.1282727272727273,0.11445454545454545,0.004981818181818178
2020-12-05,0.2583333333333333,0.10933333333333332,0.3771
2020-12-06,0.204,0.0,0.24766666666666667
2020-12-07,0.0632,0.0189,0.08170999999999999
2020-12-08,0.1303,0.008,0.27460999999999997
2020-12-09,0.0251,0.1238,-0.10855999999999999
2020-12-10,0.0216,0.0,0.00258
2020-12-11,0.0,0.3559,-0.43357999999999997
2020-12-12,0.0,0.04038461538461539,-0.07968461538461538
2020-12-13,0.05566666666666667,0.062,0.016399999999999998
2020-12-14,0.0,0.0732,-0.10062
2020-12-15,0.0,0.0,0.0
2020-12-16,0.0182,0.0538,-0.04394
2020-12-17,0.07930000000000001,0.008400000000000001,0.18831000000000003
2020-12-18,0.1417,0.1058,0.08588
2020-12-19,0.05014285714285714,0.03728571428571429,0.004242857142857141
2020-12-20,0.08059999999999999,0.07980000000000001,0.02472
2020-12-21,0.0248,0.0348,0.005909999999999999
2020-12-22,0.09290000000000001,0.0112,0.0761
2020-12-23,0.016,0.14750000000000002,-0.17887
2020-12-24,0.06918181818181818,0.0,0.1552909090909091
2020-12-25,0.0,0.0,0.0
2020-12-26,0.0,0.0,0.0
2020-12-27,0.0616,0.0171,0.07609
2020-12-28,0.020200000000000003,0.0355,-0.045230000000000006
2020-12-29,0.21139999999999998,0.056400000000000006,0.25863
2020-12-30,0.0342,0.0,0.07763
2020-12-31,0.0,0.0,0.0
2021-01-01,0.09330000000000001,0.016,0.11117000000000002
2021-01-02,0.10408333333333335,0.20450000000000002,-0.20101666666666665
2021-01-03,0.051,0.027833333333333335,0.1042
2021-01-04,0.0,0.0382,-0.07783
2021-01-05,0.1453,0.0,0.21622
2021-01-06,0.046200000000000005,0.034499999999999996,0.0018100000000000004
2021-01-07,0.0348,0.0134,0.010919999999999996
2021-01-08,0.040900000000000006,0.0,0.08032999999999998
2021-01-09,0.05054545454545455,0.015181818181818183,0.09742727272727274
2021-01-10,0.0917142857142857,0.0,0.13527142857142857
2021-01-11,0.0,0.0,0.0
2021-01-12,0.119,0.0437,0.13585
2021-01-13,0.0668,0.0212,0.08997000000000001
2021-01-14,0.0776,0.0,0.14591
2021-01-15,0.01423076923076923,0.06407692307692307,-0.0957076923076923
2021-01-16,0.05875,0.04075,0.032187499999999994
2021-01-17,0.16183333333333336,0.0,0.16841666666666666
2021-01-18,0.042333333333333334,0.0931111111111111,0.008911111111111111
2021-01-19,0.0888,0.0,0.22247
2021-01-20,0.10350000000000001,0.0,0.10825
2021-01-21,0.0769,0.0675,0.038900000000000004
2021-01-22,0.04472727272727273,0.07681818181818181,-0.03699090909090909
2021-01-23,0.03957142857142858,0.06242857142857143,-0.027085714285714293
2021-01-24,0.027714285714285716,0.10157142857142856,-0.1571142857142857
2021-01-25,0.1498,0.0,0.22023
2021-01-26,0.0963,0.06910000000000001,0.07452
2021-01-27,0.0,0.0206,-0.03818
2021-01-28,0.0626,0.11220000000000001,-0.08767
2021-01-29,0.0314,0.0,0.04046
2021-01-30,0.0,0.05489999999999999,-0.09665
2021-01-31,0.0,0.2017,-0.34112
2021-02-01,0.1371,0.0189,0.25696
2021-02-02,0.1277,0.0207,0.20240999999999998
2021-02-03,0.11779999999999999,0.0,0.14087
2021-02-04,0.0837,0.0656,0.010980000000000007
2021-02-05,0.12278571428571428,0.010357142857142856,0.20738571428571428
2021-02-06,0.073625,0.11725,-0.09477500000000001
2021-02-07,0.0735,0.0,0.11315
2021-02-08,0.1482,0.04490000000000001,0.20310999999999998
2021-02-09,0.0854,0.0108,0.12886
2021-02-10,0.1056,0.0924,-0.0046199999999999904
2021-02-11,0.0993,0.0857,-0.004930000000000001
2021-02-12,0.04526666666666667,0.029666666666666668,0.03130666666666667
2021-02-13,0.04175,0.0,0.074
2021-02-14,0.037,0.1192,-0.09677999999999999
2021-02-15,0.12487500000000001,0.048125,0.13912500000000003
2021-02-16,0.1342,0.0279,0.13842000000000002
2021-02-17,0.0648,0.0247,0.08522
2021-02-18,0.0,0.0157,-0.04215
2021-02-19,0.13875,0.28931250000000003,-0.2362125
2021-02-20,0.0,0.0,0.0
2021-02-21,0.17788888888888887,0.13422222222222221,-0.0061444444444444584
2021-02-22,0.012,0.15499999999999997,-0.25917
2021-02-23,0.0703,0.0683,0.01543
2021-02-24,0.10089999999999999,0.0746,0.05528000000000001
2021-02-25,0.0243,0.0,0.05423
2021-02-26,0.03809090909090909,0.22845454545454544,-0.3322909090909091
2021-02-27,0.0,0.13044444444444445,-0.22187777777777778
2021-02-28,0.0969,0.0208,0.11825999999999999
2021-03-01,0.11739999999999999,0.033999999999999996,0.14609
2021-03-02,0.0623,0.0492,0.03751999999999999
2021-03-03,0.0649,0.040600000000000004,0.028819999999999995
2021-03-04,0.08650000000000001,0.0344,0.052890000000000006
2021-03-05,0.0741,0.0376,0.038430000000000006
2021-03-06,0.05689999999999999,0.1285,-0.05216
2021-03-07,0.1744,0.1058,0.08020000000000002
2021-03-08,0.0245,0.0173,0.006359999999999999
2021-03-09,0.0259,0.0,0.06369
2021-03-10,0.0358,0.05820000000000001,-0.03849999999999999
2021-03-11,0.0171,0.1044,-0.11286
2021-03-12,0.0481,0.0444,0.016470000000000005
2021-03-13,0.0,0.0,0.0
2021-03-14,0.0387,0.0751,-0.060840000000000005
2021-03-15,0.042100000000000005,0.0967,-0.06704999999999998
2021-03-16,0.0905,0.0588,0.06688
2021-03-17,0.061399999999999996,0.013900000000000001,0.06997
2021-03-18,0.09659999999999999,0.07880000000000001,-0.025829999999999975
2021-03-19,0.09813333333333334,0.006666666666666667,0.18853333333333336
2021-03-20,0.0,0.3853333333333333,-0.6431
2021-03-21,0.0619,0.07970000000000001,-0.09058
2021-03-22,0.11039999999999998,0.023100000000000002,0.11303
2021-03-23,0.092,0.0,0.15929
2021-03-24,0.0475,0.10769999999999999,-0.09766
2021-03-25,0.0746,0.040600000000000004,0.09371
2021-03-26,0.016846153846153848,0.032692307692307694,-0.009461538461538462
2021-03-27,0.0,0.0,0.0
2021-03-28,0.043166666666666666,0.078,-0.09511666666666667
2021-03-29,0.09159999999999999,0.0,0.09224
2021-03-30,0.023100000000000002,0.0,0.02023
2021-03-31,0.0643,0.0696,0.038790000000000005
2021-04-01,0.031,0.0635,-0.12314
2021-04-02,0.1425833333333333,0.05825,0.08359166666666668
2021-04-03,0.10024999999999999,0.0375,0.058987499999999984
2021-04-04,0.19416666666666668,0.029166666666666664,0.22993333333333332
2021-04-05,0.10840000000000001,0.0256,0.16156
2021-04-06,0.0853,0.0,0.15356
2021-04-07,0.0,0.0,0.0
2021-04-08,0.1505,0.0206,0.19239
2021-04-09,0.010909090909090908,0.025181818181818184,-0.036472727272727275
2021-04-10,0.09957142857142857,0.114,0.02451428571428571
2021-04-11,0.08133333333333333,0.0,0.1867
2021-04-12,0.047799999999999995,0.0397,0.008299999999999997
2021-04-13,0.0211,0.0,0.034
2021-04-14,0.0514,0.0,0.07615000000000001
2021-04-15,0.059399999999999994,0.0328,0.03319
2021-04-16,0.051083333333333335,0.0,0.09038333333333333
2021-04-17,0.021714285714285714,0.09999999999999999,-0.14301428571428573
2021-04-18,0.0,0.0241,-0.02263
2021-04-19,0.0089,0.0218,-0.03174
2021-04-20,0.11760000000000001,0.0196,0.148
2021-04-21,0.1028,0.0,0.22608
2021-04-22,0.0221,0.0,0.052669999999999995
2021-04-23,0.0890909090909091,0.09372727272727271,0.008854545454545459
2021-04-24,0.1784,0.0772,0.08207999999999999
2021-04-25,0.20714285714285713,0.02157142857142857,0.2565142857142857
2021-04-26,0.028000000000000004,0.0,0.06039
2021-04-27,0.025,0.05450000000000001,-0.06044000000000001
2021-04-28,0.10289999999999999,0.0656,0.12816
2021-04-29,0.029199999999999997,0.0991,-0.10884
2021-04-30,0.15927272727272726,0.019363636363636364,0.2556090909090909
2021-05-01,0.04175,0.03525,0.0
2021-05-02,0.0344,0.0,0.08038
2021-05-03,0.0764,0.0157,0.10354000000000001
2021-05-04,0.0607,0.0669,-0.04009
2021-05-05,0.1238,0.0,0.16801
2021-05-06,0.0732,0.0396,0.0738
2021-05-07,0.04083333333333333,0.10958333333333332,-0.141975
2021-05-08,0.06866666666666667,0.147,-0.13423333333333334
2021-05-09,0.042444444444444444,0.025666666666666667,0.04700000000000001
2021-05-10,0.0328,0.056600000000000004,-0.03518
2021-05-11,0.0753,0.1686,-0.28481999999999996
2021-05-12,0.041,0.056400000000000006,-0.05489999999999999
2021-05-13,0.048299999999999996,0.10400000000000001,-0.10747
2021-05-14,0.11181818181818182,0.060454545454545455,0.04800909090909089
2021-05-15,0.07325,0.049,0.04735
2021-05-16,0.013300000000000001,0.2011,-0.34606000000000003
2021-05-17,0.0,0.0867,-0.16421
2021-05-18,0.0108,0.054400000000000004,-0.09237000000000001
2021-05-19,0.013000000000000001,0.1166,-0.2089
2021-05-20,0.10540000000000001,0.0618,0.11286
2021-05-21,0.01275,0.03825,-0.03136666666666667
2021-05-22,0.061142857142857145,0.02614285714285714,0.054542857142857136
2021-05-23,0.06585714285714285,0.023285714285714288,0.061099999999999995
2021-05-24,0.0,0.0,0.0
2021-05-25,0.0361,0.0,0.07088
2021-05-26,0.0259,0.0299,-0.01531
2021-05-27,0.0872,0.0086,0.12974000000000002
2021-05-28,0.04184615384615385,0.01646153846153846,0.06816153846153845
2021-05-29,0.098,0.0,0.15272
2021-05-30,0.05757142857142857,0.030571428571428572,0.05922857142857143
2021-05-31,0.18109999999999998,0.0,0.29655
2021-06-01,0.0,0.045700000000000005,-0.05691999999999999
2021-06-02,0.0703,0.0,0.12667
2021-06-03,0.011899999999999999,0.0128,-0.00516
2021-06-04,0.06441666666666666,0.010416666666666666,0.05680833333333334
