Date,Adj Close,Close,High,Low,Open,Volume,MA5,MA10,MA20,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_mid,BB_pct,lag_1,lag_2,lag_3,lag_4,lag_5,Volume_MA5,Volume_MA20,OBV,is_new_high_5,is_new_low_5,above_MA5,is_new_high_10,is_new_low_10,above_MA10,is_new_high_20,is_new_low_20,above_MA20,ma10_above_ma20,GDP_Lag35,CPI_Lag35,FED_RATE_Lag35,UNRATE_Lag35,sentiment_pos,sentiment_neg,sentiment_compound
2020-12-17,12752.0595703125,12752.0595703125,12760.9697265625,12685.98046875,12741.6396484375,5029830000,12570.751953125,12538.08095703125,12365.802490234375,68.3334540117858,205.52040941149426,197.2245407122349,8.295868699259358,12868.20217520749,11863.40280526126,12365.802490234375,0.8844121439873059,0.005735209085407256,0.010729233527328574,0.007013893163263285,-0.0021230954388173906,0.003000539198260377,4566158000.0,5113161500.0,230870550000.0,1,0,1,1,0,1,1,0,1,1,22087.16,260.911,0.09,6.7,0.0793,0.0084,0.18831
2020-12-18,12738.1796875,12738.1796875,12793.4697265625,12611.2197265625,12786.919921875,7125800000,12643.305859375,12559.05087890625,12403.439990234376,67.60409961065417,209.4004624595109,199.65972506169012,9.740737397820766,12898.59026753965,11908.289712929101,12403.439990234376,0.8380182871827896,0.006622857070614829,0.005735209085407256,0.010729233527328574,0.007013893163263285,-0.0021230954388173906,5132782000.0,5200192000.0,223744750000.0,0,0,1,0,0,1,0,0,1,1,22087.16,260.911,0.09,6.7,0.1417,0.1058,0.08588
2020-12-21,12690.259765625,12690.259765625,12706.4404296875,12474.0302734375,12575.599609375,5192860000,12688.9158203125,12568.4298828125,12442.63095703125,65.02367182302743,206.2313881742284,200.9740576841978,5.2573304900306255,12894.321097468828,11990.940816593671,12442.63095703125,0.7741135863114678,-0.0010884424383347246,0.006622857070614829,0.005735209085407256,0.010729233527328574,0.007013893163263285,5272968000.0,5192286500.0,218551890000.0,0,0,1,0,0,1,0,0,1,1,22087.16,260.911,0.09,6.7,0.051847619047619,0.05062857142857139,0.011624285714285665
2020-12-22,12717.5595703125,12717.5595703125,12761.23046875,12606.419921875,12715.48046875,5811850000,12713.24375,12576.6138671875,12483.2119140625,65.82399986087384,203.57604216311847,201.49445457998195,2.0815875831365247,12873.549597260087,12092.874230864913,12483.2119140625,0.8001857959629459,-0.003761912851804383,-0.0010884424383347246,0.006622857070614829,0.005735209085407256,0.010729233527328574,5550608000.0,5209216500.0,224363740000.0,0,0,1,0,0,1,0,0,1,1,22087.16,260.911,0.09,6.7,0.0929,0.0112,0.0761
2020-12-23,12653.1396484375,12653.1396484375,12737.58984375,12649.599609375,12733.75,7100250000,12710.2396484375,12605.4638671875,12511.87841796875,62.206764504154165,194.03677682349553,200.0029190286847,-5.966142205189158,12859.330276938408,12164.426558999092,12511.87841796875,0.7032817307232855,0.0021512408092267954,-0.003761912851804383,-0.0010884424383347246,0.006622857070614829,0.005735209085407256,6052118000.0,5247250000.0,217263490000.0,0,1,0,0,0,1,0,0,1,1,22087.16,260.911,0.09,6.7,0.016,0.1475,-0.17887
2020-12-24,12711.009765625,12711.009765625,12732.5498046875,12665.7998046875,12668.2001953125,3305960000,12702.0296875,12636.3908203125,12539.817919921876,64.11455084849597,188.96816772252896,197.79596876745353,-8.82780104492457,12853.747136502727,12225.888703341025,12539.817919921876,0.7726599447602459,-0.005065431108762453,0.0021512408092267954,-0.003761912851804383,-0.0010884424383347246,0.006622857070614829,5707344000.0,5190116000.0,220569450000.0,0,0,1,0,0,1,0,0,1,1,22087.16,260.911,0.09,6.7,0.0691818181818181,0.0,0.1552909090909091
2020-12-28,12838.8603515625,12838.8603515625,12861.91015625,12747.0498046875,12813.9697265625,5109140000,12722.1658203125,12682.73583984375,12568.850439453125,67.96232598966628,193.04245898347654,196.84526681065816,-3.802807827181624,12880.51337020098,12257.187508705269,12568.850439453125,0.9331761744354204,0.00457357768865263,-0.005065431108762453,0.0021512408092267954,-0.003761912851804383,-0.0010884424383347246,5304012000.0,5275481500.0,225678590000.0,1,0,1,1,0,1,1,0,1,1,22087.16,260.911,0.09,6.7,0.02045,0.013149999999999998,0.007715000000000001
2020-12-29,12843.490234375,12843.490234375,12925.5302734375,12816.58984375,12909.8603515625,4726920000,12752.8119140625,12720.8638671875,12597.608935546876,68.09573709210233,194.40398883982016,196.35701121649058,-1.9530223766704182,12898.468442611456,12296.749428482295,12597.608935546876,0.9086314260551935,0.010058255661423043,0.00457357768865263,-0.005065431108762453,0.0021512408092267954,-0.003761912851804383,5210824000.0,5123808000.0,230405510000.0,1,0,1,1,0,1,1,0,1,1,22087.16,260.911,0.09,6.7,0.2113999999999999,0.0564,0.25863
2020-12-30,12845.3603515625,12845.3603515625,12917.4501953125,12828.7900390625,12900.0302734375,5343010000,12778.3720703125,12745.80791015625,12617.11044921875,68.15342399818469,193.40446757595964,195.76650248838442,-2.3620349124247753,12929.481488501246,12304.739409936254,12617.11044921875,0.865350614557661,0.0003606147808856708,0.010058255661423043,0.00457357768865263,-0.005065431108762453,0.0021512408092267954,5117056000.0,5065337500.0,235748520000.0,1,0,1,1,0,1,1,0,1,1,22087.16,260.911,0.09,6.7,0.0342,0.0,0.07763
2020-12-31,12888.2802734375,12888.2802734375,12904.08984375,12804.75,12852.9599609375,4815840000,12825.4001953125,12767.819921875,12638.703955078125,69.51574334883782,193.8411387857468,195.3814297478569,-1.540290962110106,12963.752069368316,12313.655840787933,12638.703955078125,0.8839067316301399,0.00014560817607778276,0.0003606147808856708,0.010058255661423043,0.00457357768865263,-0.005065431108762453,4660174000.0,5046381500.0,240564360000.0,1,0,1,1,0,1,1,0,1,1,22087.16,260.911,0.09,6.7,0.0,0.0,0.0
2021-01-04,12694.66015625,12694.66015625,12950.2197265625,12537.419921875,12950.2197265625,6636170000,12822.1302734375,12762.07998046875,12650.08046875,57.55460539043742,176.52876484357694,191.61089676700092,-15.082131923423987,12965.632531941648,12334.528405558352,12650.08046875,0.5706376105563989,0.003341278150268412,0.00014560817607778276,0.0003606147808856708,0.010058255661423043,0.00457357768865263,5326216000.0,5117691000.0,233928190000.0,0,1,0,0,0,0,0,0,1,1,22087.16,260.911,0.09,6.7,0.06209583333333332,0.07163333333333333,-0.015869166666666646
2021-01-05,12802.3798828125,12802.3798828125,12809.669921875,12663.1298828125,12663.1298828125,6971860000,12814.8341796875,12768.5,12663.775439453126,61.52138611703505,169.54624190989853,187.19796579558044,-17.651723885681918,12980.877366898016,12346.673512008236,12663.775439453126,0.7185487241850063,-0.015022959858077223,0.003341278150268412,0.00014560817607778276,0.0003606147808856708,0.010058255661423043,5698760000.0,5211939000.0,240900050000.0,0,0,0,0,0,1,0,0,1,1,22087.16,262.045,0.09,6.7,0.1453,0.0,0.21622
2021-01-06,12623.349609375,12623.349609375,12803.2900390625,12569.419921875,12601.259765625,7689880000,12770.8060546875,12761.808984375,12665.11943359375,52.70526520325818,147.86183612456807,179.330739861378,-31.46890373680992,12981.24659528124,12348.992271906262,12665.11943359375,0.43393509118959744,0.008485436020866377,-0.015022959858077223,0.003341278150268412,0.00014560817607778276,0.0003606147808856708,6291352000.0,5357842000.0,233210170000.0,0,1,0,0,1,0,0,0,0,1,22087.16,262.045,0.09,6.7,0.0462,0.0344999999999999,0.00181
2021-01-07,12939.5703125,12939.5703125,12966.6796875,12744.8203125,12745.41015625,6841480000,12789.648046875,12784.01005859375,12680.311962890624,62.835659785074654,154.41317729846014,174.34722734879443,-19.934050050334292,13018.897410218013,12341.726515563236,12680.311962890624,0.88285512808631,-0.013984140064290163,0.008485436020866377,-0.015022959858077223,0.003341278150268412,0.00014560817607778276,6591046000.0,5459442000.0,240051650000.0,1,0,1,1,0,1,1,0,1,1,22087.16,262.045,0.09,6.7,0.0348,0.0134,0.0109199999999999
2021-01-08,13105.2001953125,13105.2001953125,13113.08984375,12939.73046875,13037.240234375,7289390000,12833.03203125,12829.21611328125,12717.339990234375,66.84189420491641,170.99894035366378,173.6775699497683,-2.678629596104514,13072.156474507878,12362.523505960873,12717.339990234375,1.0465645231679137,0.025050459102404332,-0.013984140064290163,0.008485436020866377,-0.015022959858077223,0.003341278150268412,7085756000.0,5565489000.0,247341040000.0,1,0,1,1,0,1,1,0,1,1,22087.16,262.045,0.09,6.7,0.0409,0.0,0.0803299999999999
2021-01-11,12902.490234375,12902.490234375,13023.2099609375,12883.58984375,12961.5,6960470000,12874.598046875,12848.36416015625,12742.377490234376,58.52648792447082,165.87418301040452,172.11689256189555,-6.242709551491032,13073.290066402587,12411.464914066164,12742.377490234376,0.7419260488595555,0.012800261431594517,0.025050459102404332,-0.013984140064290163,0.008485436020866377,-0.015022959858077223,7150616000.0,5687583500.0,240380570000.0,0,0,1,0,0,1,0,0,1,1,22087.16,262.045,0.09,6.7,0.0474199134199134,0.005060606060606034,0.07756623376623373
2021-01-12,12892.08984375,12892.08984375,12957.4296875,12783.7099609375,12916.099609375,7264070000,12892.5400390625,12853.687109375,12768.211474609376,58.126937669237485,159.13909486528428,169.5213330225733,-10.38223815728901,13056.414893879313,12480.008055339438,12768.211474609376,0.7149148151233368,-0.015467902658213961,0.012800261431594517,0.025050459102404332,-0.013984140064290163,0.008485436020866377,7209058000.0,5836153000.0,233116500000.0,0,0,0,0,0,1,0,0,1,1,22087.16,262.045,0.09,6.7,0.119,0.0437,0.13585
2021-01-13,12973.6298828125,12973.6298828125,13008.849609375,12878.01953125,12911.8701171875,7104810000,12962.59609375,12866.70107421875,12793.782470703125,60.40896952162561,158.55338396608022,167.32774321127468,-8.77435924519446,13057.370279266104,12530.194662140146,12793.782470703125,0.8411527511265832,-0.0008060762252926068,-0.015467902658213961,0.012800261431594517,0.025050459102404332,-0.013984140064290163,7092044000.0,5966797000.0,240221310000.0,0,0,1,0,0,1,0,0,1,1,22087.16,262.045,0.09,6.7,0.0668,0.0212,0.08997
2021-01-14,12898.6904296875,12898.6904296875,13037.0498046875,12886.16015625,13010.9404296875,6734100000,12954.4201171875,12872.03408203125,12808.92099609375,57.31727348388404,150.30954145711985,163.92410286044372,-13.614561403323876,13059.09803804557,12558.74395414193,12808.92099609375,0.6794118135169225,0.006324811574442313,-0.0008060762252926068,-0.015467902658213961,0.012800261431594517,0.025050459102404332,7070568000.0,6082319500.0,233487210000.0,0,0,0,0,0,1,0,0,1,1,22087.16,262.045,0.09,6.7,0.0776,0.0,0.14591
2021-01-15,12803.9296875,12803.9296875,12941.2900390625,12758.099609375,12898.08984375,6458360000,12894.166015625,12863.5990234375,12815.70947265625,53.58284820428638,134.57849975614408,158.0549822395838,-23.476482483439725,13057.015242590121,12574.403702722379,12815.70947265625,0.47559158001178714,-0.0057762903521920705,0.006324811574442313,-0.0008060762252926068,-0.015467902658213961,0.012800261431594517,6904362000.0,6175602500.0,227028850000.0,0,1,0,0,0,0,0,0,0,1,22087.16,262.045,0.09,6.7,0.0142307692307692,0.064076923076923,-0.0957076923076923
2021-01-19,12996.5400390625,12996.5400390625,13012.08984375,12861.2998046875,12921.6103515625,6297860000,12912.9759765625,12893.78701171875,12827.93349609375,59.3764889408293,136.08487974747732,153.6609617411625,-17.576081993685193,13080.184458457772,12575.682533729729,12827.93349609375,0.8342039637601751,-0.0073465397672773936,-0.0057762903521920705,0.006324811574442313,-0.0008060762252926068,-0.015467902658213961,6771840000.0,6239004000.0,233326710000.0,1,0,1,0,0,1,0,0,1,1,22087.16,262.045,0.09,6.7,0.08792916666666664,0.033465277777777774,0.1079963194444444
2021-01-20,13296.4501953125,13296.4501953125,13332.259765625,13138.2998046875,13155.1201171875,6820990000,12993.848046875,12943.19404296875,12855.847021484375,66.4074176708549,159.6387240598051,154.85651420489103,4.782209854914072,13179.677372248016,12532.016670720734,12855.847021484375,1.1802993801987929,0.015043065391911581,-0.0073465397672773936,-0.0057762903521920705,0.006324811574442313,-0.0008060762252926068,6683224000.0,6223763500.0,240147700000.0,1,0,1,1,0,1,1,0,1,1,22087.16,262.045,0.09,6.7,0.1035,0.0,0.10825
2021-01-21,13404.990234375,13404.990234375,13433.6904296875,13297.7900390625,13356.7001953125,7258640000,13080.1201171875,13021.35810546875,12891.583544921876,68.53023316223936,184.9318106221981,160.87157348835245,24.060237133845646,13288.071044737426,12495.096045106326,12891.583544921876,1.147443727345712,0.023076153756968143,0.015043065391911581,-0.0073465397672773936,-0.0057762903521920705,0.006324811574442313,6713990000.0,6327052500.0,247406340000.0,1,0,1,1,0,1,1,0,1,1,22087.16,262.045,0.09,6.7,0.0769,0.0675,0.0389
2021-01-22,13366.400390625,13366.400390625,13404.76953125,13336.900390625,13356.1796875,5972750000,13173.662109375,13064.04111328125,12924.0255859375,66.91127402532976,199.56245431783827,168.6097496542496,30.952704663588662,13364.31928597536,12483.731885899639,12924.0255859375,1.00236331413493,0.008163083941063132,0.023076153756968143,0.015043065391911581,-0.0073465397672773936,-0.0057762903521920705,6561720000.0,6335097500.0,241433590000.0,0,0,1,0,0,1,0,0,1,1,22087.16,262.045,0.09,6.7,0.0447272727272727,0.0768181818181818,-0.036990909090909
2021-01-25,13483.2900390625,13483.2900390625,13563.7001953125,13205.58984375,13515.6298828125,7193710000,13309.5341796875,13101.85009765625,12965.53310546875,69.27872315231494,218.07552370609847,178.5029044646194,39.57261924147906,13452.363483306783,12478.702727630718,12965.53310546875,1.031763173749612,-0.0028787670170055124,0.008163083941063132,0.023076153756968143,0.015043065391911581,-0.0073465397672773936,6708790000.0,6339770500.0,248627300000.0,1,0,1,1,0,1,1,0,1,1,22087.16,262.045,0.09,6.7,0.07236190476190472,0.054666666666666634,0.01201000000000003
2021-01-26,13490.1904296875,13490.1904296875,13536.2998046875,13440.3203125,13507.4697265625,6849600000,13408.2642578125,13160.6201171875,13004.492138671874,69.41783086286,230.6453326076571,188.93139009322695,41.71394251443016,13528.825335609585,12480.158941734164,13004.492138671874,0.9631580585134356,0.008745035688103808,-0.0028787670170055124,0.008163083941063132,0.023076153756968143,0.015043065391911581,6819138000.0,6516952500.0,255476900000.0,1,0,1,1,0,1,1,0,1,1,22087.16,262.045,0.09,6.7,0.0963,0.0691,0.07452
2021-01-27,13112.650390625,13112.650390625,13393.509765625,13034.1396484375,13371.16015625,11621190000,13371.504296875,13182.676171875,13018.181640625,54.797778798254264,207.74788253286715,192.694688581155,15.05319395171216,13538.58865764794,12497.77462360206,13018.181640625,0.5907642930531772,0.0005117735066892948,0.008745035688103808,-0.0028787670170055124,0.008163083941063132,0.023076153756968143,7779178000.0,6842555000.0,243855710000.0,0,1,0,0,0,0,0,0,1,1,22087.16,262.045,0.09,6.7,0.0,0.0206,-0.03818
2021-01-28,13201.5302734375,13201.5302734375,13401.849609375,13150.099609375,13163.3203125,9959270000,13330.8123046875,13205.4662109375,13036.083642578125,57.0890232220543,194.53092076093162,193.06193501711033,1.4689857438212925,13555.820711985123,12516.346573171128,13036.083642578125,0.6591637778003246,-0.02798626461429765,0.0005117735066892948,0.008745035688103808,-0.0028787670170055124,0.008163083941063132,8319304000.0,7104172500.0,253814980000.0,0,0,0,0,0,0,0,0,1,1,22087.16,262.045,0.09,6.7,0.0626,0.1122,-0.08767
2021-01-29,12925.3798828125,12925.3798828125,13167.8701171875,12845.4296875,13124.7001953125,7872250000,13242.608203125,13208.13515625,13040.084619140625,48.8105178975625,159.92978370160017,186.43550475400832,-26.50572105240815,13554.847976866396,12525.321261414854,13040.084619140625,0.3885849831708187,0.006778178336550811,-0.02798626461429765,0.0005117735066892948,0.008745035688103808,-0.0028787670170055124,8699204000.0,7230634500.0,245942730000.0,0,1,0,0,0,0,0,0,0,1,22087.16,262.045,0.09,6.7,0.0314,0.0,0.04046
2021-02-01,13248.900390625,13248.900390625,13280.2197265625,12983.099609375,13067.650390625,7092520000,13195.7302734375,13252.6322265625,13058.115625,56.727384125236796,156.80597285438307,180.50959837408328,-23.70362551970021,13575.745520677665,12540.485729322336,13058.115625,0.6842868497531719,-0.020918059111725507,0.006778178336550811,-0.02798626461429765,0.0005117735066892948,0.008745035688103808,8678966000.0,7344468500.0,253035250000.0,0,0,1,0,0,0,0,0,1,1,22087.16,262.045,0.09,6.7,0.0457,0.09183333333333328,-0.06026999999999999
2021-02-02,13456.1201171875,13456.1201171875,13501.23046875,13363.759765625,13371.3701171875,7325270000,13188.9162109375,13298.590234375,13096.188623046875,60.89874038688802,169.1019286075134,178.2280644207693,-9.1261358132559,13613.272552242363,12579.104693851388,13096.188623046875,0.8480397221981251,0.025029864556839865,-0.020918059111725507,0.006778178336550811,-0.02798626461429765,0.0005117735066892948,8774100000.0,7378923500.0,260360520000.0,1,0,1,0,0,1,0,0,1,1,22087.16,262.045,0.09,6.7,0.1277,0.0207,0.2024099999999999
2021-02-03,13402.3701171875,13402.3701171875,13561.4501953125,13400.080078125,13555.0302734375,7546940000,13246.86015625,13309.1822265625,13126.188134765625,59.301888223189756,172.52067538153096,177.08658661292165,-4.565911231390686,13641.114622958381,12611.26164657287,13126.188134765625,0.7681761268401576,0.015640522643609822,0.025029864556839865,-0.020918059111725507,0.006778178336550811,-0.02798626461429765,7959250000.0,7407677500.0,252813580000.0,0,0,1,0,0,1,0,0,1,1,22087.16,262.045,0.09,6.7,0.1177999999999999,0.0,0.14087
2021-02-04,13560.8896484375,13560.8896484375,13563.1298828125,13406.4404296875,13454.849609375,7295370000,13318.73203125,13324.77216796875,13173.06513671875,62.43069375551006,185.87856579842082,178.8449824500215,7.033583348399333,13665.455413308657,12680.674860128842,13173.06513671875,0.8938182069766526,-0.003994464937284947,0.015640522643609822,0.025029864556839865,-0.020918059111725507,0.006778178336550811,7426470000.0,7387952000.0,260108950000.0,1,0,1,1,0,1,1,0,1,1,22087.16,262.045,0.09,6.7,0.0837,0.0656,0.01098
2021-02-05,13603.9599609375,13603.9599609375,13642.9599609375,13527.8095703125,13592.76953125,6792910000,13454.448046875,13348.528125,13206.284619140624,63.257219258542186,197.6616836088233,182.60832268178186,15.053360927041439,13721.466490478135,12691.102747803114,13206.284619140624,0.8859562650801692,0.011827723743184082,-0.003994464937284947,0.015640522643609822,0.025029864556839865,-0.020918059111725507,7210602000.0,7385523500.0,266901860000.0,1,0,1,1,0,1,1,0,1,1,22680.693,262.687,0.09,6.4,0.1227857142857142,0.0103571428571428,0.2073857142857142
2021-02-08,13695.01953125,13695.01953125,13698.41015625,13607.9599609375,13672.330078125,8564530000,13543.671875,13369.70107421875,13235.7755859375,65.00989119665738,211.90492757513312,188.46764366045213,23.43728391468099,13792.449566639805,12679.101605235193,13235.7755859375,0.9124891419687997,0.0031760683566186554,0.011827723743184082,-0.003994464937284947,0.015640522643609822,0.025029864556839865,7505004000.0,7449280500.0,275466390000.0,1,0,1,1,0,1,1,0,1,1,22680.693,262.687,0.09,6.4,0.09844166666666666,0.054049999999999994,0.0738283333333333
2021-02-09,13687.080078125,13687.080078125,13741.7900390625,13664.7001953125,13667.1396484375,8766770000,13589.8638671875,13389.3900390625,13275.005078125,64.72001211442775,220.0159466433215,194.777304257026,25.23864238629551,13843.248110214863,12706.762046035135,13275.005078125,0.8625869361604718,0.00669360763880289,0.0031760683566186554,0.011827723743184082,-0.003994464937284947,0.015640522643609822,7793304000.0,7539595500.0,266699620000.0,0,0,1,0,0,1,0,0,1,1,22680.693,262.687,0.09,6.4,0.0854,0.0108,0.12886
2021-02-10,13655.26953125,13655.26953125,13770.91015625,13531.9296875,13751.419921875,10785930000,13640.44375,13443.651953125,13313.1640625,63.49831135373416,221.32583594440257,200.08701059450135,21.23882534990122,13875.608070948305,12750.720054051695,13313.1640625,0.8041240226683324,-0.0005797328807661817,0.00669360763880289,0.0031760683566186554,0.011827723743184082,-0.003994464937284947,8441102000.0,7715688500.0,255913690000.0,0,0,1,0,0,1,0,0,1,1,22680.693,262.687,0.09,6.4,0.1056,0.0924,-0.0046199999999999
2021-02-11,13734.349609375,13734.349609375,13747.2001953125,13637.1904296875,13723.6298828125,10916780000,13675.1357421875,13496.93388671875,13351.200048828125,65.25424709540351,226.13825304274906,205.2972590841509,20.840993958598148,13919.819721579312,12782.580376076938,13351.200048828125,0.8369119808087713,-0.002324129521667717,-0.0005797328807661817,0.00669360763880289,0.0031760683566186554,0.011827723743184082,9165384000.0,7906287000.0,266830470000.0,1,0,1,1,0,1,1,0,1,1,22680.693,262.687,0.09,6.4,0.0993,0.0857,-0.00493
2021-02-12,13807.7001953125,13807.7001953125,13816.25,13656.7802734375,13695.900390625,7416940000,13715.8837890625,13585.16591796875,13396.650537109375,66.84731941998604,233.18291998327368,210.87439126397547,22.30852871929821,13958.250145139647,12835.050929079103,13396.650537109375,0.8659632702067055,0.005791176654845742,-0.002324129521667717,-0.0005797328807661817,0.00669360763880289,0.0031760683566186554,9290190000.0,7940429000.0,274247410000.0,1,0,1,1,0,1,1,0,1,1,22680.693,262.687,0.09,6.4,0.0452666666666666,0.0296666666666666,0.0313066666666666
2021-02-16,13773.76953125,13773.76953125,13879.76953125,13726.7802734375,13841.0302734375,7722100000,13731.6337890625,13637.65283203125,13445.142529296874,65.35458252785689,233.3381710800295,215.36714722718628,17.971023852843217,13956.48613255517,12933.798926038578,13445.142529296874,0.8213367683286789,0.005340666869833477,0.005791176654845742,-0.002324129521667717,-0.0005797328807661817,0.00669360763880289,9121704000.0,8003616000.0,266525310000.0,0,0,1,0,0,1,0,0,1,1,22680.693,262.687,0.09,6.4,0.08445625000000001,0.04880625,0.06369125000000002
2021-02-17,13699.7099609375,13699.7099609375,13713.1396484375,13552.66015625,13636.150390625,7280500000,13734.159765625,13662.01181640625,13480.301025390625,62.09523224057115,224.8927961470872,217.27227701116647,7.620519135920745,13957.316156756884,13003.285894024366,13480.301025390625,0.7299811065934612,-0.0024573725951856362,0.005340666869833477,0.005791176654845742,-0.002324129521667717,-0.0005797328807661817,8824450000.0,8052748000.0,259244810000.0,0,0,0,0,0,1,0,0,1,1,22680.693,262.687,0.09,6.4,0.0648,0.0247,0.08522
2021-02-18,13637.509765625,13637.509765625,13669.9404296875,13477.169921875,13556.009765625,6499420000,13730.6078125,13685.52578125,13497.35400390625,59.41515405539102,210.75132959467555,215.96808752786828,-5.216757933192724,13971.069152077838,13023.638855734662,13497.35400390625,0.647932531036545,-0.00537685563450685,-0.0024573725951856362,0.005340666869833477,0.005791176654845742,-0.002324129521667717,7967148000.0,8036669500.0,252745390000.0,0,1,0,0,0,0,0,0,1,1,22680.693,262.687,0.09,6.4,0.0,0.0157,-0.04215
2021-02-19,13580.7802734375,13580.7802734375,13701.6904296875,13545.4501953125,13686.23046875,6737820000,13699.8939453125,13687.51484375,13506.143505859374,56.9988203782326,192.74467887803257,211.32340579790113,-18.578726919868558,13979.16569678615,13033.121314932598,13506.143505859374,0.5788935160017465,-0.004540256362350226,-0.00537685563450685,-0.0024573725951856362,0.005340666869833477,0.005791176654845742,7131356000.0,8010628500.0,246007570000.0,0,1,0,0,1,0,0,0,1,1,22680.693,262.687,0.09,6.4,0.13875,0.2893125,-0.2362125
2021-02-22,13223.740234375,13223.740234375,13447.3701171875,13220.76953125,13414.0400390625,6483740000,13583.101953125,13649.49287109375,13499.010498046875,44.68230270367088,147.95855706509974,198.65043605134088,-50.691878986241136,13985.02941488668,13012.99158120707,13499.010498046875,0.21681116296692823,-0.00415981313028968,-0.004540256362350226,-0.00537685563450685,-0.0024573725951856362,0.005340666869833477,6944716000.0,8036178000.0,239523830000.0,0,1,0,0,1,0,0,0,0,1,22680.693,262.687,0.09,6.4,0.06329629629629627,0.09640740740740734,-0.08843814814814814
2021-02-23,13194.7099609375,13194.7099609375,13259.849609375,12758.1201171875,12982.3603515625,7516510000,13467.2900390625,13599.4619140625,13484.581494140624,43.85257412964275,108.86777249795887,180.6939033406645,-71.82613084270562,13989.33909135234,12979.823896928909,13484.581494140624,0.21286065350538894,-0.02629009761396628,-0.00415981313028968,-0.004540256362350226,-0.00537685563450685,-0.0024573725951856362,6903598000.0,8052318000.0,232007320000.0,0,1,0,0,1,0,0,0,0,1,22680.693,262.687,0.09,6.4,0.0703,0.0683,0.01543
2021-02-24,13302.1904296875,13302.1904296875,13312.4296875,12971.8203125,13095.8603515625,5886230000,13387.7861328125,13560.97294921875,13475.181494140625,47.72312871390492,85.57437158355424,161.66999698924246,-76.09562540568822,13986.459344642031,12963.903643639218,13475.181494140625,0.33082480075806775,-0.0021953148597123606,-0.02629009761396628,-0.00415981313028968,-0.004540256362350226,-0.00537685563450685,6624744000.0,8004149500.0,237893550000.0,0,0,0,0,0,0,0,0,0,1,22680.693,262.687,0.09,6.4,0.1008999999999999,0.0746,0.05528
2021-02-25,12828.3095703125,12828.3095703125,13294.5595703125,12773.759765625,13197.75,6390380000,13225.94609375,13478.276953125,13460.964453125,35.95460132404699,28.5468878220272,135.0453751557994,-106.4984873337722,14027.51373869964,12894.41516755036,13460.964453125,-0.05834055299426449,0.008145724238592056,-0.0021953148597123606,-0.02629009761396628,-0.00415981313028968,-0.004540256362350226,6602936000.0,7742609000.0,231503170000.0,0,1,0,0,1,0,0,1,0,1,22680.693,262.687,0.09,6.4,0.0243,0.0,0.05423
2021-02-26,12909.4404296875,12909.4404296875,13090.3603515625,12764.33984375,12958.9599609375,5906110000,13091.678125,13395.78603515625,13446.3599609375,38.73990451033752,-9.98610797058791,106.03907853052195,-116.02518650110986,14054.593429387318,12838.126492487681,13446.3599609375,0.05862381872998025,-0.03562427270003621,0.008145724238592056,-0.0021953148597123606,-0.02629009761396628,-0.00415981313028968,6436594000.0,7539951000.0,237409280000.0,0,0,0,0,0,0,0,0,0,0,22680.693,262.687,0.09,6.4,0.038090909090909,0.2284545454545454,-0.3322909090909091
2021-03-01,13282.9501953125,13282.9501953125,13293.7802734375,13051.7001953125,13106.01953125,5079530000,13103.5201171875,13343.31103515625,13464.2384765625,49.605802932787554,-10.266324419551893,82.77799794050719,-93.04432236005908,14027.339375431064,12901.137577693935,13464.2384765625,0.33902682306646925,0.006324360893406711,-0.03562427270003621,0.008145724238592056,-0.0021953148597123606,-0.02629009761396628,6155752000.0,7400315000.0,242488810000.0,0,0,1,0,0,0,0,0,0,0,22680.693,262.687,0.09,6.4,0.0714333333333333,0.0617481481481481,0.014157407407407402
2021-03-02,13059.9501953125,13059.9501953125,13301.6201171875,13052.1201171875,13297.759765625,4948140000,13076.5681640625,13271.9291015625,13454.790966796874,44.527654659418616,-28.15804586053855,60.59078918029805,-88.74883504083661,14039.046835445948,12870.5350981478,13454.790966796874,0.16209943907167618,0.02893307170511039,0.006324360893406711,-0.03562427270003621,0.008145724238592056,-0.0021953148597123606,5642078000.0,7293096000.0,237540670000.0,0,0,0,0,0,0,0,0,0,0,22680.693,262.687,0.09,6.4,0.0623,0.0492,0.0375199999999999
2021-03-03,12683.330078125,12683.330078125,13057.2900390625,12679.8896484375,13020.099609375,5529980000,12952.79609375,13170.29111328125,13416.15146484375,37.53838478653187,-71.89865695478329,34.09289995328179,-105.99155690806508,14094.652255539113,12737.650674148386,13416.15146484375,-0.04002986935926464,-0.016788439068204597,0.02893307170511039,0.006324360893406711,-0.03562427270003621,0.008145724238592056,5570828000.0,7203331500.0,232010690000.0,0,1,0,0,1,0,0,1,0,0,22680.693,262.687,0.09,6.4,0.0649,0.0406,0.0288199999999999
2021-03-04,12464.0,12464.0,12799.080078125,12314.16015625,12655.919921875,7864380000,12879.9341796875,13052.94013671875,13369.232958984376,34.17420094529635,-122.84542507614606,2.7052349473962174,-125.55066002354228,14170.429609625999,12568.036308342753,13369.232958984376,-0.06492557617373797,-0.028837791228536025,-0.016788439068204597,0.02893307170511039,0.006324360893406711,-0.03562427270003621,5865628000.0,7219203500.0,224146310000.0,0,1,0,0,1,0,0,1,0,0,22680.693,262.687,0.09,6.4,0.0865,0.0344,0.05289
